Store Number,Date,Gross Amount,Net Amount,Store Ticket Net Amount,Warranty Amount,Average Included Bay Time,Store Ticket Count,Store Ticket Average Net,Promotion Amount
,10/31/2018,"$1,408.62","$1,408.62","$1,408.62",$0.00,6.8,21,$67.08,$0.00
,11/01/2018,"$4,420.59","$4,258.60","$3,738.60",$0.00,9.0,40,$93.47,$161.99
,11/02/2018,"$4,584.25","$4,539.26","$4,206.26",$0.00,16.8,46,$91.44,$44.99
,11/03/2018,"$2,969.73","$2,919.74","$2,824.74",$0.00,15.5,38,$74.34,$49.99
,11/04/2018,$948.67,$884.67,$884.67,$0.00,15.8,18,$49.15,$64.00
,11/05/2018,"$1,722.39","$1,635.41","$1,635.41",$0.00,14.3,30,$54.51,$86.98
,11/06/2018,"$3,658.44","$3,584.45","$3,584.45",$0.00,12.4,25,$143.38,$73.99
,11/07/2018,"$1,291.15","$1,251.16","$1,251.16",$0.00,12.4,21,$59.58,$39.99
,11/08/2018,"$3,387.48","$3,387.48","$3,164.70",$0.00,10.0,27,$117.21,$0.00
,11/09/2018,"$4,089.09","$4,074.09","$2,920.21",$0.00,13.9,23,$126.97,$15.00
,11/10/2018,"$4,516.76","$4,496.77","$2,617.16",$0.00,11.7,36,$72.70,$19.99
,11/11/2018,"$1,598.37","$1,568.37","$1,203.37",$0.00,12.2,18,$66.85,$30.00
,11/12/2018,"$2,521.46","$2,481.46","$2,481.46",$0.00,12.3,27,$91.91,$40.00
,11/13/2018,"$1,961.36","$1,921.37","$1,533.88",$0.00,15.3,24,$63.91,$39.99
,11/14/2018,"$2,143.68","$2,118.68","$2,118.68",$0.00,13.5,24,$88.28,$25.00
,11/15/2018,"$2,094.47","$2,064.48","$1,464.48",$0.00,11.1,25,$58.58,$29.99
,11/16/2018,"$2,457.87","$2,392.88","$2,392.88",$0.00,18.0,34,$70.38,$64.99
,11/17/2018,"$3,469.22","$3,459.22","$3,019.22",$0.00,12.5,34,$88.80,$10.00
,11/18/2018,$721.44,$691.45,$691.45,$0.00,20.0,11,$62.86,$29.99
,11/19/2018,"$1,342.25","$1,335.25","$1,185.25",$0.00,10.8,26,$45.59,$7.00
,11/20/2018,"$1,585.57","$1,585.57",$956.88,$0.00,10.8,22,$43.49,$0.00
,11/21/2018,"$5,783.10","$5,709.10","$2,885.05",$0.00,11.8,26,$110.96,$74.00
,11/23/2018,"$2,473.04","$2,456.04","$2,456.04",$0.00,10.9,31,$79.23,$17.00
,11/24/2018,"$3,720.20","$3,553.21","$2,205.84",$0.00,13.7,38,$58.05,$166.99
,11/25/2018,$594.88,$544.88,$544.88,$0.00,18.5,9,$60.54,$50.00
,11/26/2018,"$1,941.57","$1,881.58","$1,534.58",$0.00,11.8,25,$61.38,$59.99
,11/27/2018,"$1,728.82","$1,708.82","$1,708.82",$0.00,15.7,26,$65.72,$20.00
,11/28/2018,"$4,324.85","$4,304.85","$3,220.56",$0.00,12.0,31,$103.89,$20.00
,11/29/2018,"$3,052.32","$3,021.32","$2,761.33",$0.00,0.0,34,$81.22,$31.00
,11/30/2018,"$4,782.37","$4,730.39","$1,754.07",$0.00,16.7,26,$67.46,$51.98
,12/01/2018,"$3,595.88","$3,550.88","$2,550.26",$0.00,10.6,33,$77.28,$45.00
,12/02/2018,$608.81,$601.81,$601.81,$0.00,13.0,17,$35.40,$7.00
,12/03/2018,"$2,449.69","$2,419.69","$2,419.69",$0.00,15.3,33,$73.32,$30.00
,12/04/2018,$911.91,$897.91,$897.91,$0.00,13.1,22,$40.81,$14.00
,12/05/2018,"$3,727.45","$3,465.47","$3,465.47",$161.98,9.5,24,$144.39,$100.00
,12/06/2018,"$2,910.08","$2,884.09","$1,339.89",$0.00,8.8,16,$83.74,$25.99
,12/07/2018,"$2,172.98","$2,052.98","$1,625.97",$0.00,11.5,25,$65.04,$120.00
,12/08/2018,"$2,120.91","$2,067.91","$1,724.91",$0.00,9.5,27,$63.89,$53.00
,12/09/2018,$337.42,$337.42,$337.42,$0.00,13.0,9,$37.49,$0.00
,12/10/2018,"$2,545.66","$2,474.67","$1,683.22",$0.00,14.3,25,$67.33,$70.99
,12/11/2018,"$1,413.12","$1,353.13","$1,103.14",$0.00,14.8,24,$45.96,$59.99
,12/12/2018,"$1,819.56","$1,794.57","$1,673.39",$0.00,9.3,20,$83.67,$24.99
,12/13/2018,"$2,471.84","$2,454.84","$1,642.85",$0.00,10.2,23,$71.43,$17.00
,12/14/2018,"$1,388.88","$1,283.89","$1,283.89",$0.00,13.0,25,$51.36,$104.99
,12/15/2018,"$2,688.68","$2,671.68","$2,671.68",$0.00,12.3,28,$95.42,$17.00
,12/16/2018,$217.95,$210.95,$210.95,$0.00,12.0,7,$30.14,$7.00
,12/17/2018,"$3,383.60","$3,353.61","$2,206.73",$0.00,15.3,24,$91.95,$29.99
,12/18/2018,"$2,611.51","$2,601.51","$2,601.51",$0.00,10.5,27,$96.35,$10.00
,12/19/2018,"$1,780.65","$1,770.65","$1,102.25",$0.00,10.6,21,$52.49,$10.00
,12/20/2018,"$1,304.87","$1,245.88","$1,020.88",$0.00,14.1,25,$40.84,$58.99
,12/21/2018,"$2,613.13","$2,553.14","$1,769.96",$0.00,10.9,32,$55.31,$59.99
,12/22/2018,"$2,285.50","$2,244.51","$2,244.51",$0.00,13.1,35,$64.13,$40.99
,12/23/2018,"$3,347.58","$3,337.58","$3,337.58",$0.00,10.0,18,$185.42,$10.00
,12/24/2018,"$1,657.86","$1,657.86","$1,562.86",$0.00,10.9,21,$74.42,$0.00
,12/26/2018,"$1,860.34","$1,340.53","$1,340.53",$509.81,11.1,21,$63.83,$10.00
,12/27/2018,"$6,067.06","$6,050.06","$6,021.07",$0.00,10.8,38,$158.45,$17.00
,12/28/2018,"$1,867.28","$1,852.28","$1,804.78",$0.00,14.8,30,$60.16,$15.00
,12/29/2018,"$4,764.19","$4,522.33","$4,522.33",$163.89,14.3,44,$102.78,$77.97
,12/30/2018,"$1,451.25","$1,424.26","$1,424.26",$0.00,16.0,16,$89.02,$26.99
,12/31/2018,"$3,061.72","$3,041.73","$3,041.73",$0.00,11.0,39,$77.99,$19.99
202,,"$910,812.74","$880,480.32","$679,212.65","$9,451.03",,"9,126",$74.43,"$20,881.39"
204,01/02/2018,"$3,271.99","$3,271.99","$3,271.99",$0.00,14.0,48,$68.17,$0.00
,01/03/2018,"$3,179.17","$3,179.17","$3,179.17",$0.00,14.8,56,$56.77,$0.00
,01/04/2018,"$3,751.07","$3,751.07","$3,721.08",$0.00,16.8,55,$67.66,$0.00
,01/05/2018,"$3,478.22","$3,478.22","$3,478.22",$0.00,18.0,66,$52.70,$0.00
,01/06/2018,"$4,244.54","$4,244.54","$4,208.58",$0.00,10.0,62,$67.88,$0.00
,01/08/2018,"$3,768.00","$3,768.00","$3,768.00",$0.00,16.0,60,$62.80,$0.00
,01/09/2018,"$2,779.44","$2,779.44","$2,699.45",$0.00,17.8,53,$50.93,$0.00
,01/10/2018,"$1,988.92","$1,847.73","$1,847.73",$141.19,22.5,42,$43.99,$0.00
,01/11/2018,"$2,403.89","$2,403.89","$2,391.90",$0.00,19.0,46,$52.00,$0.00
,01/12/2018,"$2,969.43","$2,969.43","$2,969.43",$0.00,14.6,57,$52.10,$0.00
,01/13/2018,"$3,088.70","$3,088.70","$3,088.70",$0.00,0.0,48,$64.35,$0.00
,01/15/2018,"$3,245.85","$3,245.85","$3,245.85",$0.00,9.3,58,$55.96,$0.00
,01/16/2018,"$1,268.46","$1,268.46","$1,268.46",$0.00,0.0,21,$60.40,$0.00
,01/17/2018,"$1,845.86","$1,845.86","$1,795.87",$0.00,19.0,34,$52.82,$0.00
,01/18/2018,"$2,900.40","$2,900.40","$2,900.40",$0.00,14.5,43,$67.45,$0.00
,01/19/2018,"$3,291.52","$3,291.52","$3,291.52",$0.00,18.0,51,$64.54,$0.00
,01/20/2018,"$3,486.39","$3,486.39","$3,416.40",$0.00,13.5,54,$63.27,$0.00
,01/22/2018,"$2,336.51","$2,336.51","$2,326.52",$0.00,15.0,38,$61.22,$0.00
,01/23/2018,"$2,202.66","$2,202.66","$2,202.66",$0.00,18.3,41,$53.72,$0.00
,01/24/2018,"$2,532.09","$2,532.09","$2,532.09",$0.00,0.0,47,$53.87,$0.00
,01/25/2018,"$2,315.79","$2,315.79","$2,315.79",$0.00,24.5,44,$52.63,$0.00
,01/26/2018,"$3,954.51","$3,954.51","$3,954.51",$0.00,10.0,65,$60.84,$0.00
,01/27/2018,"$5,068.95","$5,068.95","$5,028.96",$0.00,11.0,60,$83.82,$0.00
,01/29/2018,"$3,644.06","$3,644.06","$3,644.06",$0.00,17.4,67,$54.39,$0.00
,01/30/2018,"$3,433.11","$3,433.11","$3,433.11",$0.00,16.0,50,$68.66,$0.00
,01/31/2018,"$2,492.73","$2,492.73","$2,472.73",$0.00,22.3,47,$52.61,$0.00
,02/01/2018,"$3,854.40","$3,854.40","$3,854.40",$0.00,26.0,53,$72.72,$0.00
,02/02/2018,"$2,671.51","$2,671.51","$2,671.51",$0.00,17.3,47,$56.84,$0.00
,02/03/2018,"$3,627.22","$3,627.22","$3,142.25",$0.00,7.3,51,$61.61,$0.00
,02/05/2018,"$2,804.40","$2,804.40","$2,804.40",$0.00,12.0,43,$65.22,$0.00
,02/06/2018,"$2,559.67","$2,559.67","$2,559.67",$0.00,14.0,34,$75.28,$0.00
,02/07/2018,"$2,438.61","$2,438.61","$2,438.61",$0.00,9.0,34,$71.72,$0.00
,02/08/2018,"$2,299.07","$2,299.07","$2,299.07",$0.00,18.0,35,$65.69,$0.00
,02/09/2018,"$2,805.28","$2,805.28","$2,805.28",$0.00,13.8,56,$50.09,$0.00
,02/10/2018,"$2,348.47","$2,348.47","$2,326.48",$0.00,0.0,48,$48.47,$0.00
,02/12/2018,"$3,261.59","$3,261.59","$3,261.59",$0.00,12.9,45,$72.48,$0.00
,02/13/2018,"$2,796.60","$2,796.60","$2,796.60",$0.00,14.0,42,$66.59,$0.00
,02/14/2018,"$2,337.17","$2,337.17","$2,337.17",$0.00,13.5,41,$57.00,$0.00
,02/15/2018,"$3,949.33","$3,949.33","$3,949.33",$0.00,3.0,48,$82.28,$0.00
,02/16/2018,"$2,721.26","$2,721.26","$2,701.26",$0.00,12.5,41,$65.88,$0.00
,02/17/2018,"$3,587.36","$3,587.36","$3,577.37",$0.00,0.0,57,$62.76,$0.00
,02/19/2018,"$3,191.49","$3,191.49","$3,191.49",$0.00,29.0,57,$55.99,$0.00
,02/20/2018,"$2,843.51","$2,843.51","$2,663.53",$0.00,13.0,40,$66.59,$0.00
,02/21/2018,"$1,760.25","$1,760.25","$1,760.25",$0.00,0.0,35,$50.29,$0.00
,02/22/2018,"$1,352.14","$1,352.14","$1,308.16",$0.00,11.7,21,$62.29,$0.00
,02/23/2018,"$3,000.76","$3,000.76","$2,991.77",$0.00,16.0,42,$71.23,$0.00
,02/24/2018,"$2,796.08","$2,796.08","$2,752.10",$0.00,13.5,53,$51.93,$0.00
,02/26/2018,"$3,962.72","$3,962.72","$3,962.72",$0.00,13.6,66,$60.04,$0.00
,02/27/2018,"$2,863.56","$2,863.56","$2,863.56",$0.00,16.0,46,$62.25,$0.00
,02/28/2018,"$2,698.01","$2,698.01","$2,698.01",$0.00,10.0,56,$48.18,$0.00
,03/01/2018,"$3,987.99","$3,987.99","$3,987.99",$0.00,12.0,61,$65.38,$0.00
,03/02/2018,"$4,077.65","$4,077.65","$4,077.65",$0.00,8.3,56,$72.82,$0.00
,03/03/2018,"$4,168.55","$4,168.55","$4,168.55",$0.00,8.0,80,$52.11,$0.00
,03/05/2018,"$3,133.16","$3,133.16","$3,133.16",$0.00,7.0,65,$48.20,$0.00
,03/06/2018,"$3,605.65","$3,605.65","$3,505.66",$0.00,8.0,60,$58.43,$0.00
,03/07/2018,"$3,004.63","$3,004.63","$3,004.63",$0.00,0.0,52,$57.78,$0.00
,03/08/2018,"$3,079.21","$3,079.21","$3,079.21",$0.00,25.0,58,$53.09,$0.00
,03/09/2018,"$3,508.03","$3,508.03","$3,508.03",$0.00,0.0,73,$48.06,$0.00
,03/10/2018,"$4,011.63","$4,011.63","$4,011.63",$0.00,8.0,61,$65.76,$0.00
,03/12/2018,"$3,833.41","$3,833.41","$3,723.42",$0.00,17.0,63,$59.10,$0.00
,03/13/2018,"$3,390.50","$3,390.50","$3,390.50",$0.00,18.5,56,$60.54,$0.00
,03/14/2018,"$2,692.94","$2,692.94","$2,592.95",$0.00,0.0,45,$57.62,$0.00
,03/15/2018,"$2,464.36","$2,464.36","$2,450.11",$0.00,12.0,44,$55.68,$0.00
,03/16/2018,"$3,148.73","$3,148.73","$3,148.73",$0.00,15.4,63,$49.98,$0.00
,03/17/2018,"$3,043.18","$3,043.18","$3,033.19",$0.00,0.0,55,$55.15,$0.00
,03/19/2018,"$3,401.65","$3,401.65","$3,401.65",$0.00,10.0,51,$66.70,$0.00
,03/20/2018,"$2,633.91","$2,633.91","$2,613.93",$0.00,22.7,51,$51.25,$0.00
,03/21/2018,"$2,465.54","$2,465.54","$2,465.54",$0.00,11.1,41,$60.14,$0.00
,03/22/2018,"$2,220.31","$2,220.31","$2,214.36",$0.00,1.0,43,$51.50,$0.00
,03/23/2018,"$2,001.99","$2,001.99","$2,001.99",$0.00,12.0,44,$45.50,$0.00
,03/24/2018,"$2,187.05","$2,187.05","$2,187.05",$0.00,30.0,43,$50.86,$0.00
,03/26/2018,"$2,823.34","$2,823.34","$2,823.34",$0.00,16.7,47,$60.07,$0.00
,03/27/2018,"$2,316.30","$2,236.34","$2,212.36",$0.00,7.0,30,$73.75,$79.96
,03/28/2018,"$2,391.32","$2,371.33","$2,371.33",$0.00,0.0,41,$57.84,$19.99
,03/29/2018,"$3,318.76","$3,258.79","$3,258.79",$0.00,17.2,52,$62.67,$59.97
,03/30/2018,"$4,198.68","$4,078.74","$4,078.74",$0.00,9.7,66,$61.80,$119.94
,03/31/2018,"$3,761.25","$3,661.30","$3,661.30",$0.00,7.5,63,$58.12,$99.95
,04/02/2018,"$4,228.34","$4,228.34","$4,228.34",$0.00,22.0,56,$75.51,$0.00
,04/03/2018,"$2,275.90","$2,275.90","$2,275.90",$0.00,0.0,50,$45.52,$0.00
,04/04/2018,"$2,445.69","$2,445.69","$2,445.69",$0.00,14.0,42,$58.23,$0.00
,04/05/2018,"$2,636.04","$2,636.04","$2,636.04",$0.00,8.0,51,$51.69,$0.00
,04/06/2018,"$3,007.08","$3,007.08","$3,007.08",$0.00,18.0,65,$46.26,$0.00
,04/07/2018,"$2,804.04","$2,804.04","$2,794.05",$0.00,0.0,51,$54.79,$0.00
,04/09/2018,"$4,182.31","$4,182.31","$3,872.32",$0.00,0.0,52,$74.47,$0.00
,04/10/2018,"$3,291.25","$3,291.25","$3,291.25",$0.00,0.0,58,$56.75,$0.00
,04/11/2018,"$1,667.99","$1,667.99","$1,667.99",$0.00,11.0,32,$52.12,$0.00
,04/12/2018,"$2,190.35","$2,190.35","$2,190.35",$0.00,20.0,41,$53.42,$0.00
,04/13/2018,"$2,533.31","$2,533.31","$2,533.31",$0.00,0.0,42,$60.32,$0.00
,04/14/2018,"$3,759.63","$3,759.63","$3,759.63",$0.00,0.0,63,$59.68,$0.00
,04/16/2018,"$3,617.86","$3,617.86","$3,594.87",$0.00,14.0,50,$71.90,$0.00
,04/17/2018,"$3,208.98","$3,208.98","$3,208.98",$0.00,0.0,55,$58.35,$0.00
,04/18/2018,"$2,328.10","$2,328.10","$2,328.10",$0.00,21.0,43,$54.14,$0.00
,04/19/2018,"$2,409.41","$2,409.41","$2,409.41",$0.00,17.0,49,$49.17,$0.00
,04/20/2018,"$3,342.37","$3,342.37","$3,342.37",$0.00,21.7,58,$57.63,$0.00
,04/21/2018,"$3,452.16","$3,452.16","$3,452.16",$0.00,0.0,57,$60.56,$0.00
,04/23/2018,"$3,184.27","$3,184.27","$3,184.27",$0.00,8.0,54,$58.97,$0.00
,04/24/2018,"$2,241.56","$2,241.56","$2,241.56",$0.00,12.4,49,$45.75,$0.00
,04/25/2018,"$3,417.94","$3,417.94","$3,417.94",$0.00,8.0,51,$67.02,$0.00
,04/26/2018,"$3,427.62","$3,427.62","$3,405.64",$0.00,27.0,48,$70.95,$0.00
,04/27/2018,"$4,013.25","$4,013.25","$4,013.25",$0.00,11.0,62,$64.73,$0.00
,04/28/2018,"$3,190.44","$3,190.44","$3,158.46",$0.00,0.0,54,$58.49,$0.00
,04/30/2018,"$3,788.58","$3,788.58","$3,788.58",$0.00,10.0,66,$57.40,$0.00
,05/01/2018,"$2,975.56","$2,975.56","$2,955.56",$0.00,11.0,48,$61.57,$0.00
,05/02/2018,"$2,934.74","$2,934.74","$2,664.75",$0.00,17.3,49,$54.38,$0.00
,05/03/2018,"$2,522.61","$2,522.61","$2,505.62",$0.00,0.0,43,$58.27,$0.00
,05/04/2018,"$3,650.61","$3,650.61","$3,650.61",$0.00,22.0,60,$60.84,$0.00
,05/05/2018,"$2,972.87","$2,972.87","$2,972.87",$0.00,0.0,57,$52.16,$0.00
,05/07/2018,"$3,372.35","$3,372.35","$3,372.35",$0.00,22.0,52,$64.85,$0.00
,05/08/2018,"$2,167.36","$2,167.36","$2,167.36",$0.00,18.0,43,$50.40,$0.00
,05/09/2018,"$2,515.88","$2,515.88","$2,315.90",$0.00,0.0,51,$45.41,$0.00
,05/10/2018,"$2,417.59","$2,417.59","$2,417.59",$0.00,0.0,39,$61.99,$0.00
,05/11/2018,"$2,712.52","$2,712.52","$2,712.52",$0.00,15.0,53,$51.18,$0.00
,05/12/2018,"$3,022.21","$3,022.21","$3,000.22",$0.00,0.0,60,$50.00,$0.00
,05/14/2018,"$2,969.45","$2,969.45","$2,969.45",$0.00,14.0,59,$50.33,$0.00
,05/15/2018,"$2,839.93","$2,839.93","$2,839.93",$0.00,0.0,50,$56.80,$0.00
,05/16/2018,"$2,943.07","$2,943.07","$2,943.07",$0.00,15.8,46,$63.98,$0.00
,05/17/2018,"$3,001.94","$3,001.94","$2,996.95",$0.00,11.0,54,$55.50,$0.00
,05/18/2018,"$3,012.62","$3,012.62","$3,012.62",$0.00,0.0,53,$56.84,$0.00
,05/19/2018,"$3,004.75","$3,004.75","$2,689.77",$0.00,0.0,50,$53.80,$0.00
,05/21/2018,"$3,299.27","$3,299.27","$3,299.27",$0.00,0.0,53,$62.25,$0.00
,05/22/2018,"$2,371.07","$2,371.07","$2,371.07",$0.00,0.0,48,$49.40,$0.00
,05/23/2018,"$2,644.75","$2,644.75","$2,644.75",$0.00,8.0,50,$52.90,$0.00
,05/24/2018,"$2,907.32","$2,907.32","$2,854.35",$0.00,2.0,50,$57.09,$0.00
,05/25/2018,"$4,337.03","$4,337.03","$3,897.05",$0.00,0.0,62,$62.86,$0.00
,05/26/2018,"$2,606.58","$2,569.08","$2,569.08",$0.00,9.0,38,$67.61,$37.50
,05/28/2018,"$1,178.65","$1,178.65","$1,178.65",$0.00,0.0,23,$51.25,$0.00
,05/29/2018,"$3,099.20","$3,099.20","$3,099.20",$0.00,0.0,62,$49.99,$0.00
,05/30/2018,"$3,479.99","$3,479.99","$3,479.99",$0.00,0.0,62,$56.13,$0.00
,05/31/2018,"$3,384.30","$3,384.30","$3,384.30",$0.00,14.0,52,$65.08,$0.00
,06/01/2018,"$3,464.95","$3,464.95","$3,144.96",$0.00,0.0,67,$46.94,$0.00
,06/02/2018,"$3,376.36","$3,376.36","$3,086.37",$0.00,11.0,51,$60.52,$0.00
,06/04/2018,"$3,169.47","$3,169.47","$3,169.47",$0.00,0.0,62,$51.12,$0.00
,06/05/2018,"$2,253.56","$2,253.56","$2,253.56",$0.00,0.0,46,$48.99,$0.00
,06/06/2018,"$2,439.35","$2,439.35","$2,439.35",$0.00,16.0,46,$53.03,$0.00
,06/07/2018,"$2,624.98","$2,624.98","$2,624.98",$0.00,13.0,55,$47.73,$0.00
,06/08/2018,"$2,767.04","$2,767.04","$2,767.04",$0.00,0.0,61,$45.36,$0.00
,06/09/2018,"$2,884.73","$2,884.73","$2,884.73",$0.00,0.0,56,$51.51,$0.00
,06/11/2018,"$2,614.63","$2,614.63","$2,614.63",$0.00,0.0,54,$48.42,$0.00
,06/12/2018,"$2,020.91","$2,020.91","$2,020.91",$0.00,0.0,43,$47.00,$0.00
,06/13/2018,"$2,559.80","$2,559.80","$2,559.80",$0.00,16.7,49,$52.24,$0.00
,06/14/2018,"$3,044.35","$3,044.35","$3,034.36",$0.00,0.0,57,$53.23,$0.00
,06/15/2018,"$3,707.24","$3,707.24","$3,401.25",$0.00,10.0,65,$52.33,$0.00
,06/16/2018,"$2,386.28","$2,386.28","$2,386.28",$0.00,5.0,47,$50.77,$0.00
,06/18/2018,"$2,645.90","$2,645.90","$2,645.90",$0.00,0.0,57,$46.42,$0.00
,06/19/2018,"$3,236.01","$3,236.01","$3,236.01",$0.00,12.0,50,$64.72,$0.00
,06/20/2018,"$2,009.07","$2,009.07","$1,896.38",$0.00,13.0,41,$46.25,$0.00
,06/21/2018,"$2,291.09","$2,291.09","$2,241.10",$0.00,0.0,44,$50.93,$0.00
,06/22/2018,"$3,352.52","$3,352.52","$3,352.52",$0.00,0.0,55,$60.95,$0.00
,06/23/2018,"$3,257.82","$3,257.82","$3,257.82",$0.00,0.0,53,$61.47,$0.00
,06/25/2018,"$2,949.54","$2,949.54","$2,949.54",$0.00,12.0,58,$50.85,$0.00
,06/26/2018,"$2,432.10","$2,432.10","$2,432.10",$0.00,5.0,47,$51.75,$0.00
,06/27/2018,"$3,351.92","$3,351.92","$2,986.92",$0.00,0.0,55,$54.31,$0.00
,06/28/2018,"$3,072.04","$3,072.04","$3,072.04",$0.00,14.0,55,$55.86,$0.00
,06/29/2018,"$3,158.37","$3,158.37","$3,158.37",$0.00,0.0,71,$44.48,$0.00
,06/30/2018,"$2,737.88","$2,696.39","$2,678.98",$0.00,0.0,45,$59.53,$41.49
,07/02/2018,"$3,065.11","$3,065.11","$3,065.11",$0.00,0.0,61,$50.25,$0.00
,07/03/2018,"$2,600.31","$2,600.31","$2,468.31",$0.00,9.0,53,$46.57,$0.00
,07/04/2018,"$1,213.01","$1,213.01","$1,213.01",$0.00,8.0,27,$44.93,$0.00
,07/05/2018,"$3,055.13","$3,055.13","$3,045.14",$0.00,0.0,53,$57.46,$0.00
,07/06/2018,"$2,847.35","$2,847.35","$2,847.35",$0.00,18.0,56,$50.85,$0.00
,07/07/2018,"$2,384.08","$2,384.08","$2,378.13",$0.00,13.7,50,$47.56,$0.00
,07/09/2018,"$3,509.55","$3,509.55","$3,509.55",$0.00,0.0,63,$55.71,$0.00
,07/10/2018,"$2,667.71","$2,667.71","$2,667.71",$0.00,14.3,46,$57.99,$0.00
,07/11/2018,"$3,265.32","$3,245.32","$3,245.32",$0.00,0.0,48,$67.61,$20.00
,07/12/2018,"$2,463.40","$2,463.40","$2,463.40",$0.00,25.0,44,$55.99,$0.00
,07/13/2018,"$3,501.89","$3,501.89","$3,501.89",$0.00,0.0,63,$55.59,$0.00
,07/14/2018,"$3,004.93","$3,004.93","$2,982.94",$0.00,11.3,48,$62.14,$0.00
,07/16/2018,"$2,231.56","$2,231.56","$2,231.56",$0.00,0.0,51,$43.76,$0.00
,07/17/2018,"$2,209.01","$2,209.01","$2,209.01",$0.00,0.0,39,$56.64,$0.00
,07/18/2018,"$3,206.93","$3,206.93","$3,206.93",$0.00,11.8,54,$59.39,$0.00
,07/19/2018,"$2,633.34","$2,633.34","$2,633.34",$0.00,16.5,50,$52.67,$0.00
,07/20/2018,"$3,039.86","$3,039.86","$3,039.86",$0.00,9.3,47,$64.68,$0.00
,07/21/2018,"$3,018.36","$3,018.36","$3,018.36",$0.00,15.0,56,$53.90,$0.00
,07/23/2018,"$2,908.65","$2,908.65","$2,908.65",$0.00,13.0,63,$46.17,$0.00
,07/24/2018,"$2,636.14","$2,636.14","$2,636.14",$0.00,0.0,54,$48.82,$0.00
,07/25/2018,"$2,989.33","$2,989.33","$2,989.33",$0.00,17.0,55,$54.35,$0.00
,07/26/2018,"$2,886.42","$2,886.42","$2,776.43",$0.00,0.0,56,$49.58,$0.00
,07/27/2018,"$4,112.04","$4,112.04","$4,112.04",$0.00,0.0,66,$62.30,$0.00
,07/28/2018,"$3,894.31","$3,894.31","$3,574.32",$0.00,19.7,59,$60.58,$0.00
,07/30/2018,"$3,697.16","$3,697.16","$3,677.18",$0.00,10.9,67,$54.88,$0.00
,07/31/2018,"$2,358.29","$2,358.29","$2,358.29",$0.00,8.0,50,$47.17,$0.00
,08/01/2018,"$2,703.33","$2,703.33","$2,703.33",$0.00,12.1,57,$47.43,$0.00
,08/02/2018,"$2,771.87","$2,771.87","$2,591.87",$0.00,17.1,53,$48.90,$0.00
,08/03/2018,"$3,829.96","$3,829.96","$3,829.96",$0.00,0.0,72,$53.19,$0.00
,08/04/2018,"$3,408.27","$3,408.27","$3,408.27",$0.00,0.0,67,$50.87,$0.00
,08/06/2018,"$2,934.41","$2,934.41","$2,934.41",$0.00,0.0,55,$53.35,$0.00
,08/07/2018,"$3,107.13","$3,097.13","$2,987.14",$0.00,0.0,63,$47.41,$10.00
,08/08/2018,"$2,992.14","$2,907.14","$2,887.14",$0.00,9.9,64,$45.11,$85.00
,08/09/2018,"$3,859.82","$3,799.82","$3,755.84",$0.00,18.2,59,$63.66,$60.00
,08/10/2018,"$3,245.12","$3,155.12","$3,075.17",$0.00,11.0,57,$53.95,$90.00
,08/11/2018,"$2,377.46","$2,282.46","$2,258.48",$0.00,13.0,48,$47.05,$95.00
,08/13/2018,"$2,904.80","$2,884.80","$2,884.80",$0.00,23.0,44,$65.56,$20.00
,08/14/2018,"$2,438.51","$2,383.51","$2,383.51",$0.00,16.0,50,$47.67,$55.00
,08/15/2018,"$3,414.97","$3,389.97","$2,904.98",$0.00,16.0,47,$61.81,$25.00
,08/16/2018,"$2,718.79","$2,693.79","$2,693.79",$0.00,13.5,48,$56.12,$25.00
,08/17/2018,"$2,555.72","$2,520.72","$2,520.72",$0.00,0.0,50,$50.41,$35.00
,08/18/2018,"$2,173.40","$2,143.40","$2,108.42",$0.00,0.0,46,$45.84,$30.00
,08/20/2018,"$2,116.56","$2,101.56","$2,101.56",$0.00,12.0,46,$45.69,$15.00
,08/21/2018,"$1,949.81","$1,904.81","$1,881.11",$0.00,0.0,42,$44.79,$45.00
,08/22/2018,"$2,171.93","$2,116.93","$2,026.94",$0.00,0.0,42,$48.26,$55.00
,08/23/2018,"$2,175.36","$2,170.36","$2,170.36",$0.00,17.2,38,$57.11,$5.00
,08/24/2018,"$4,876.33","$4,831.33","$4,224.35",$0.00,0.0,72,$58.67,$45.00
,08/25/2018,"$3,126.39","$3,076.39","$2,956.40",$0.00,14.7,64,$46.19,$50.00
,08/27/2018,"$3,135.17","$3,075.17","$3,075.17",$0.00,15.0,61,$50.41,$60.00
,08/28/2018,"$3,023.79","$2,983.79","$2,983.79",$0.00,10.7,57,$52.35,$40.00
,08/29/2018,"$3,294.56","$3,259.56","$3,259.56",$0.00,10.0,55,$59.26,$35.00
,08/30/2018,"$2,676.81","$2,661.81","$2,661.81",$0.00,13.0,57,$46.70,$15.00
,08/31/2018,"$4,375.30","$4,325.30","$4,313.40",$0.00,15.5,75,$57.51,$50.00
,09/01/2018,"$2,795.35","$2,755.35","$2,665.36",$0.00,11.3,56,$47.60,$40.00
,09/03/2018,"$1,418.14","$1,418.14","$1,374.16",$0.00,7.0,25,$54.97,$0.00
,09/04/2018,"$3,899.21","$3,859.21","$3,644.21",$0.00,14.5,63,$57.84,$40.00
,09/05/2018,"$3,215.12","$3,160.12","$3,140.12",$0.00,12.7,60,$52.34,$55.00
